x,y,surveydate,crownspcom,ladderspco,depthorgan,surfacefco,deadanddow,ladderfuel,ladderfu_1,stemperha_,overstoryc,crownclosu,fuelstrata,stemperha1,deadanddyi,pest,fueltype,creationda,editdate,ladderclos,health,fueltype_c,feature_id,ctr_lat,ctr_lon,image,row,lin,xoff,yoff,20190809 10m: b4 central wavelength 665 nm,20190809 10m: b3 central wavelength 560 nm,20190809 10m: b2 central wavelength 490 nm,20190809 10m: b8 central wavelength 842 nm,20190809 20m: b5 central wavelength 705 nm,20190809 20m: b6 central wavelength 740 nm,20190809 20m: b7 central wavelength 783 nm,20190809 20m: b8a central wavelength 865 nm,20190809 20m: b11 central wavelength 1610 nm,20190809 20m: b12 central wavelength 2190 nm,20190809 60m: b1 central wavelength 443 nm,20190809 60m: b9 central wavelength 945 nm,20190908 10m: b4 central wavelength 665 nm,20190908 10m: b3 central wavelength 560 nm,20190908 10m: b2 central wavelength 490 nm,20190908 10m: b8 central wavelength 842 nm,20190908 20m: b5 central wavelength 705 nm,20190908 20m: b6 central wavelength 740 nm,20190908 20m: b7 central wavelength 783 nm,20190908 20m: b8a central wavelength 865 nm,20190908 20m: b11 central wavelength 1610 nm,20190908 20m: b12 central wavelength 2190 nm,20190908 60m: b1 central wavelength 443 nm,20190908 60m: b9 central wavelength 945 nm,20200405 10m: b4 central wavelength 665 nm,20200405 10m: b3 central wavelength 560 nm,20200405 10m: b2 central wavelength 490 nm,20200405 10m: b8 central wavelength 842 nm,20200405 20m: b5 central wavelength 705 nm,20200405 20m: b6 central wavelength 740 nm,20200405 20m: b7 central wavelength 783 nm,20200405 20m: b8a central wavelength 865 nm,20200405 20m: b11 central wavelength 1610 nm,20200405 20m: b12 central wavelength 2190 nm,20200405 60m: b1 central wavelength 443 nm,20200405 60m: b9 central wavelength 945 nm,20200915 10m: b4 central wavelength 665 nm,20200915 10m: b3 central wavelength 560 nm,20200915 10m: b2 central wavelength 490 nm,20200915 10m: b8 central wavelength 842 nm,20200915 20m: b5 central wavelength 705 nm,20200915 20m: b6 central wavelength 740 nm,20200915 20m: b7 central wavelength 783 nm,20200915 20m: b8a central wavelength 865 nm,20200915 20m: b11 central wavelength 1610 nm,20200915 20m: b12 central wavelength 2190 nm,20200915 60m: b1 central wavelength 443 nm,20200915 60m: b9 central wavelength 945 nm
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7060,8038,0,0,442,323,161,1050,659.8125,910,1049.5,1187.0625,1731.9375,1421.75,173.25,1447.125,343,247,136,891,626.1875,757.8125,896.75,970.125,1532.9375,1271.3125,134.3125,1279.3125,2853,2557,2628,2819,3095.25,3116.6875,2871.8125,2860.125,542.3125,534.375,3260.4375,3366.25,329,226,75,799,534.0625,707.4375,767,918,1529.5625,1234.5,76.875,1069.375
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7057,8038,-3,0,521,342,206,1248,694.3125,1012.1875,1141.75,1289.4375,1727.625,1312.625,142.6875,1431.4375,444,300,147,1098,632.5625,879.875,1011.5,1126.5,1541.9375,1172.125,105.1875,1267.0625,2546,2094,1985,2574,2759.0625,2835.25,2620.1875,2688.5625,613.9375,584.25,2860.4375,3031.625,375,245,102,804,496.75,670.875,714.125,888.9375,1458.875,1156.875,49.3125,1024.3125
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7055,8036,-2,-2,383,347,189,1450,669.9375,1242.375,1374.8125,1495.625,1753.5625,1309.875,124.965278625488,1442.17358398438,351,336,144,1306,631.8125,1122.125,1209.875,1312.0625,1538.3125,1163.8125,92.4375,1265.01391601562,3429,3305,3152,3472,3627.0625,3493.375,3318.5625,3166,600.25,581.6875,2547.15283203125,2865.89575195312,410,285,138,1000,560.875,751.8125,858.125,1064.375,1614.5625,1182.4375,28.2152786254883,997.444458007812
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7053,8035,-2,-1,350,338,191,1566,664.0625,1324.5,1486.625,1627.3125,1739.4375,1248.8125,113.145835876465,1494.60412597656,316,338,139,1384,613.75,1155.875,1281.1875,1383.5,1539.375,1073.1875,82.2291641235352,1301.70837402344,3661,3459,3298,3602,3386.25,3225.1875,3106,2987,628.125,588.1875,2295.95825195312,2706.27075195312,350,239,58,990,532.75,740.5625,845,1050.5625,1607.8125,1120.875,11.8958330154419,987.333312988281
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7051,8035,-2,0,405,363,219,1534,684.0625,1292.875,1461.1875,1583.5625,1699.75,1172.25,118.8125,1494.5625,345,311,148,1397,606.6875,1147.125,1277.9375,1400.5625,1514.5625,1035.9375,83.375,1330.0625,3140,2955,2808,3294,2796.1875,2681.4375,2619.875,2628.4375,674.5625,582.5,2283.125,2747.9375,396,290,114,1084,527.625,741.25,853.1875,1057.5625,1570.375,1059.5,13.6875,997.875
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7049,8036,-2,1,361,322,171,1644,663,1256.375,1415,1556.25,1689.5625,1134.25,127.020835876465,1485.65966796875,300,291,185,1390,586.0625,1089.625,1228.5625,1349.25,1450.4375,955.875,85.5694427490234,1354.77087402344,2466,2114,1985,2596,2568.5625,2627.625,2526.1875,2425.25,631.5625,561.25,2297.98608398438,2814.0068359375,319,219,78,951,469.25,671.875,794.125,988.8125,1490.8125,995.125,15.9236106872559,1007.34722900391
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7047,8038,-2,2,346,319,163,1390,638.5,1191.3125,1363.625,1470.5625,1693.6875,1229.625,130.60417175293,1448.14587402344,301,300,121,1223,556.5625,1094.9375,1177.3125,1292.75,1450.3125,1026.125,82.8541641235352,1324.33337402344,2449,2217,2130,2480,2945.5625,2820.5625,2707.3125,2572,584.75,554.5,2206.45825195312,2722.3125,293,218,81,865,457.625,698.0625,814.8125,999.5,1436.5625,951.625,15.1875,981.979187011719
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7046,8036,-1,-2,381,378,242,1584,634.875,1161.625,1310.1875,1451.9375,1763.9375,1334.8125,142.340270996094,1426.09033203125,332,335,159,1485,575.5,1070.125,1173,1324,1522.125,1126.5625,90.4930572509766,1343.13195800781,3229,2844,2777,3104,2956.1875,2789.0625,2684.9375,2667.875,608.875,565.3125,2319.90966796875,2804.6181640625,283,219,108,866,448.875,678.75,773.875,944.5,1435.9375,999.4375,23.9930553436279,999.506958007812
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7045,8035,-1,-1,346,340,174,1509,638.875,1138.125,1265.1875,1410.9375,1774.9375,1349.8125,156.0625,1445.3125,406,319,187,1369,619.5,1049.625,1187.5,1332.5,1586.625,1156.0625,102.9375,1386.6875,2601,2507,2215,2740,2995.6875,3007.5625,2843.9375,2681.875,603.375,561.3125,2470.1875,2930.5625,292,249,130,963,471.375,728.25,828.375,1002.5,1509.9375,1045.4375,36.9375,1070.0625
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7044,8035,-1,0,397,323,208,1218,637.125,1124.75,1256.5625,1409.1875,1801.375,1392.875,164.27082824707,1457.35412597656,371,268,179,1062,618.1875,1049.625,1196.1875,1335.4375,1617.375,1182,109.729164123535,1408.3125,2774,2485,2342,2827,3125.3125,3149.75,2947.1875,2760.9375,598,562.3125,2522.64575195312,2954.4375,304,246,123,927,483.75,762.5625,861.1875,1047.375,1551.625,1066.0625,41.5625,1110.9375
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7043,8036,-1,1,408,348,246,1194,619.125,1030.75,1147.0625,1316.1875,1847.375,1474.875,164.881942749023,1460.13195800781,334,313,198,1163,569.6875,969.625,1123.6875,1257.4375,1600.875,1231,107.951385498047,1401.42358398438,3117,2894,2751,2985,3249.8125,3207.75,2946.6875,2852.9375,575.5,559.3125,2524.3681640625,2906.82641601562,254,210,86,886,449.25,743.0625,796.1875,1001.875,1539.625,1057.5625,35.9513893127441,1107.04858398438
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7042,8038,-1,2,365,327,189,1332,603.4375,1039.8125,1177.5,1318.9375,1804.75,1403.9375,157.5625,1472.625,295,287,158,1244,542.4375,993.3125,1152.5625,1267.375,1527.5,1140,100.1875,1384.375,3419,3082,2969,3244,3112.25,3127.125,2872.6875,2804.8125,579.1875,554.25,2395.9375,2765.375,274,263,116,1062,435.75,733.625,800,983.1875,1499.6875,1025.6875,27.5625,1059.4375
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7042,8035,0,-3,372,325,186,1454,632.875,1134.5,1278.1875,1431.4375,1875.8125,1510.8125,180.6875,1481.4375,314,325,202,1328,576.75,1082.1875,1222.6875,1364.5,1650.125,1270.6875,123.3125,1451.5625,3096,3032,2824,3042,3422.375,3306,3103.125,3035.4375,621.9375,579.75,2627.5625,3002.1875,276,242,105,996,506.0625,814.8125,914.75,1126.4375,1602.8125,1096.375,50.8125,1192.6875
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7042,8033,0,-2,469,442,297,1417,695.875,1221.5,1361.8125,1505.125,1993.9375,1612,197.27082824707,1501.35412597656,413,373,223,1450,636.1875,1217,1383.9375,1519.3125,1804.1875,1397.6875,142.39582824707,1512.97912597656,3769,3397,3268,3547,3104.8125,3017.4375,2905,2905.25,892.0625,821.8125,2697.64575195312,3124.77075195312,366,396,143,1492,708.125,1146.0625,1261.5,1465.25,1774.4375,1228.125,72.5625,1292.27087402344
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7042,8032,0,-1,492,467,315,1564,763.75,1265.9375,1402.125,1533.4375,2067.8125,1688.3125,205.5625,1511.3125,467,423,286,1498,711.5,1292.75,1450.9375,1577.875,1891.9375,1487.125,151.9375,1543.6875,2052,1749,1288,2375,2675.6875,2599.3125,2549.1875,2618.25,1121.25,1016.875,2732.6875,3186.0625,466,500,191,1674,808.8125,1272.125,1382.75,1583.25,1869.4375,1325.8125,83.4375,1342.0625
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7042,8033,0,1,469,442,297,1417,695.875,1221.5,1361.8125,1505.125,1993.9375,1612,197.27082824707,1501.35412597656,413,373,223,1450,636.1875,1217,1383.9375,1519.3125,1804.1875,1397.6875,142.39582824707,1512.97912597656,3769,3397,3268,3547,3104.8125,3017.4375,2905,2905.25,892.0625,821.8125,2697.64575195312,3124.77075195312,366,396,143,1492,708.125,1146.0625,1261.5,1465.25,1774.4375,1228.125,72.5625,1292.27087402344
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7042,8035,0,2,372,325,186,1454,632.875,1134.5,1278.1875,1431.4375,1875.8125,1510.8125,180.6875,1481.4375,314,325,202,1328,576.75,1082.1875,1222.6875,1364.5,1650.125,1270.6875,123.3125,1451.5625,3096,3032,2824,3042,3422.375,3306,3103.125,3035.4375,621.9375,579.75,2627.5625,3002.1875,276,242,105,996,506.0625,814.8125,914.75,1126.4375,1602.8125,1096.375,50.8125,1192.6875
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7042,8038,0,3,365,327,189,1332,603.4375,1039.8125,1177.5,1318.9375,1804.75,1403.9375,157.5625,1472.625,295,287,158,1244,542.4375,993.3125,1152.5625,1267.375,1527.5,1140,100.1875,1384.375,3419,3082,2969,3244,3112.25,3127.125,2872.6875,2804.8125,579.1875,554.25,2395.9375,2765.375,274,263,116,1062,435.75,733.625,800,983.1875,1499.6875,1025.6875,27.5625,1059.4375
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7043,8036,1,-2,408,348,246,1194,619.125,1030.75,1147.0625,1316.1875,1847.375,1474.875,164.881942749023,1460.13195800781,334,313,198,1163,569.6875,969.625,1123.6875,1257.4375,1600.875,1231,107.951385498047,1401.42358398438,3117,2894,2751,2985,3249.8125,3207.75,2946.6875,2852.9375,575.5,559.3125,2524.3681640625,2906.82641601562,254,210,86,886,449.25,743.0625,796.1875,1001.875,1539.625,1057.5625,35.9513893127441,1107.04858398438
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7044,8035,1,-1,397,323,208,1218,637.125,1124.75,1256.5625,1409.1875,1801.375,1392.875,164.27082824707,1457.35412597656,371,268,179,1062,618.1875,1049.625,1196.1875,1335.4375,1617.375,1182,109.729164123535,1408.3125,2774,2485,2342,2827,3125.3125,3149.75,2947.1875,2760.9375,598,562.3125,2522.64575195312,2954.4375,304,246,123,927,483.75,762.5625,861.1875,1047.375,1551.625,1066.0625,41.5625,1110.9375
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7045,8035,1,0,346,340,174,1509,638.875,1138.125,1265.1875,1410.9375,1774.9375,1349.8125,156.0625,1445.3125,406,319,187,1369,619.5,1049.625,1187.5,1332.5,1586.625,1156.0625,102.9375,1386.6875,2601,2507,2215,2740,2995.6875,3007.5625,2843.9375,2681.875,603.375,561.3125,2470.1875,2930.5625,292,249,130,963,471.375,728.25,828.375,1002.5,1509.9375,1045.4375,36.9375,1070.0625
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7046,8036,1,1,381,378,242,1584,634.875,1161.625,1310.1875,1451.9375,1763.9375,1334.8125,142.340270996094,1426.09033203125,332,335,159,1485,575.5,1070.125,1173,1324,1522.125,1126.5625,90.4930572509766,1343.13195800781,3229,2844,2777,3104,2956.1875,2789.0625,2684.9375,2667.875,608.875,565.3125,2319.90966796875,2804.6181640625,283,219,108,866,448.875,678.75,773.875,944.5,1435.9375,999.4375,23.9930553436279,999.506958007812
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7047,8038,1,2,346,319,163,1390,638.5,1191.3125,1363.625,1470.5625,1693.6875,1229.625,130.60417175293,1448.14587402344,301,300,121,1223,556.5625,1094.9375,1177.3125,1292.75,1450.3125,1026.125,82.8541641235352,1324.33337402344,2449,2217,2130,2480,2945.5625,2820.5625,2707.3125,2572,584.75,554.5,2206.45825195312,2722.3125,293,218,81,865,457.625,698.0625,814.8125,999.5,1436.5625,951.625,15.1875,981.979187011719
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7049,8036,2,-2,361,322,171,1644,663,1256.375,1415,1556.25,1689.5625,1134.25,127.020835876465,1485.65966796875,300,291,185,1390,586.0625,1089.625,1228.5625,1349.25,1450.4375,955.875,85.5694427490234,1354.77087402344,2466,2114,1985,2596,2568.5625,2627.625,2526.1875,2425.25,631.5625,561.25,2297.98608398438,2814.0068359375,319,219,78,951,469.25,671.875,794.125,988.8125,1490.8125,995.125,15.9236106872559,1007.34722900391
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7051,8035,2,-1,405,363,219,1534,684.0625,1292.875,1461.1875,1583.5625,1699.75,1172.25,118.8125,1494.5625,345,311,148,1397,606.6875,1147.125,1277.9375,1400.5625,1514.5625,1035.9375,83.375,1330.0625,3140,2955,2808,3294,2796.1875,2681.4375,2619.875,2628.4375,674.5625,582.5,2283.125,2747.9375,396,290,114,1084,527.625,741.25,853.1875,1057.5625,1570.375,1059.5,13.6875,997.875
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7053,8035,2,0,350,338,191,1566,664.0625,1324.5,1486.625,1627.3125,1739.4375,1248.8125,113.145835876465,1494.60412597656,316,338,139,1384,613.75,1155.875,1281.1875,1383.5,1539.375,1073.1875,82.2291641235352,1301.70837402344,3661,3459,3298,3602,3386.25,3225.1875,3106,2987,628.125,588.1875,2295.95825195312,2706.27075195312,350,239,58,990,532.75,740.5625,845,1050.5625,1607.8125,1120.875,11.8958330154419,987.333312988281
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7055,8036,2,1,383,347,189,1450,669.9375,1242.375,1374.8125,1495.625,1753.5625,1309.875,124.965278625488,1442.17358398438,351,336,144,1306,631.8125,1122.125,1209.875,1312.0625,1538.3125,1163.8125,92.4375,1265.01391601562,3429,3305,3152,3472,3627.0625,3493.375,3318.5625,3166,600.25,581.6875,2547.15283203125,2865.89575195312,410,285,138,1000,560.875,751.8125,858.125,1064.375,1614.5625,1182.4375,28.2152786254883,997.444458007812
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7057,8038,2,2,521,342,206,1248,694.3125,1012.1875,1141.75,1289.4375,1727.625,1312.625,142.6875,1431.4375,444,300,147,1098,632.5625,879.875,1011.5,1126.5,1541.9375,1172.125,105.1875,1267.0625,2546,2094,1985,2574,2759.0625,2835.25,2620.1875,2688.5625,613.9375,584.25,2860.4375,3031.625,375,245,102,804,496.75,670.875,714.125,888.9375,1458.875,1156.875,49.3125,1024.3125
-131.183264044542,57.8998773487653,2020/07/29,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,C3 stand that burned clean in alkali lake fire. All decidious regen.,45,-131.183264044542,57.8998773487654,raster_epsg_32609.bin,7060,8038,3,0,442,323,161,1050,659.8125,910,1049.5,1187.0625,1731.9375,1421.75,173.25,1447.125,343,247,136,891,626.1875,757.8125,896.75,970.125,1532.9375,1271.3125,134.3125,1279.3125,2853,2557,2628,2819,3095.25,3116.6875,2871.8125,2860.125,542.3125,534.375,3260.4375,3366.25,329,226,75,799,534.0625,707.4375,767,918,1529.5625,1234.5,76.875,1069.375
-131.166753671398,57.9127358644577,2020/07/29,0,0,1 - <2,Moss,Scattered,Absent,Absent,<500,Absent,<20,>10,601 - 900,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Decidious stand fully burned. All decidious regen.,46,-131.166753671398,57.9127358644577,raster_epsg_32609.bin,7162,7898,0,0,639,548,413,1688,884.125,1429.6875,1564.625,1706.0625,2291.375,1868,306.25,1829.25,487,455,262,1929,804.5625,1562,1734.125,1850.625,2005.875,1439.25,229.125,1975.1875,6236,6131,5753,5796,6314.6875,6061.4375,5728,5494.875,705.375,696.3125,4989.5625,5153.0625,334,350,134,1808,712.125,1325.5625,1487,1799.8125,1751.6875,1088.625,85.5416641235352,1751.625
-131.166753671398,57.9127358644577,2020/07/29,0,0,1 - <2,Moss,Scattered,Absent,Absent,<500,Absent,<20,>10,601 - 900,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Decidious stand fully burned. All decidious regen.,46,-131.166753671398,57.9127358644577,raster_epsg_32609.bin,7159,7898,-3,0,674,627,383,2051,1065.8125,1751.4375,1949.5625,2039.25,2261.1875,1779.3125,330.041656494141,1914.0625,485,498,263,2257,1026,1890.3125,2085.875,2252.4375,2090.25,1518.75,247.29167175293,2052.0625,6881,6503,6697,6551,6150.8125,5710.625,5417.875,5438.8125,809.4375,797,4986.29150390625,5217.1875,357,375,186,1986,848.4375,1609.0625,1813.625,2091.375,1867,1173.1875,97.9791641235352,1845.54162597656
