feature_id,ctr_lat,ctr_lon,image,row,lin,xoff,yoff,20190809 10m: B4 central wavelength 665 nm,20190809 10m: B3 central wavelength 560 nm,20190809 10m: B2 central wavelength 490 nm,20190809 10m: B8 central wavelength 842 nm,20190809 20m: B5 central wavelength 705 nm,20190809 20m: B6 central wavelength 740 nm,20190809 20m: B7 central wavelength 783 nm,20190809 20m: B8A central wavelength 865 nm,20190809 20m: B11 central wavelength 1610 nm,20190809 20m: B12 central wavelength 2190 nm,20190809 60m: B1 central wavelength 443 nm,20190809 60m: B9 central wavelength 945 nm,20190908 10m: B4 central wavelength 665 nm,20190908 10m: B3 central wavelength 560 nm,20190908 10m: B2 central wavelength 490 nm,20190908 10m: B8 central wavelength 842 nm,20190908 20m: B5 central wavelength 705 nm,20190908 20m: B6 central wavelength 740 nm,20190908 20m: B7 central wavelength 783 nm,20190908 20m: B8A central wavelength 865 nm,20190908 20m: B11 central wavelength 1610 nm,20190908 20m: B12 central wavelength 2190 nm,20190908 60m: B1 central wavelength 443 nm,20190908 60m: B9 central wavelength 945 nm,20200405 10m: B4 central wavelength 665 nm,20200405 10m: B3 central wavelength 560 nm,20200405 10m: B2 central wavelength 490 nm,20200405 10m: B8 central wavelength 842 nm,20200405 20m: B5 central wavelength 705 nm,20200405 20m: B6 central wavelength 740 nm,20200405 20m: B7 central wavelength 783 nm,20200405 20m: B8A central wavelength 865 nm,20200405 20m: B11 central wavelength 1610 nm,20200405 20m: B12 central wavelength 2190 nm,20200405 60m: B1 central wavelength 443 nm,20200405 60m: B9 central wavelength 945 nm,20200915 10m: B4 central wavelength 665 nm,20200915 10m: B3 central wavelength 560 nm,20200915 10m: B2 central wavelength 490 nm,20200915 10m: B8 central wavelength 842 nm,20200915 20m: B5 central wavelength 705 nm,20200915 20m: B6 central wavelength 740 nm,20200915 20m: B7 central wavelength 783 nm,20200915 20m: B8A central wavelength 865 nm,20200915 20m: B11 central wavelength 1610 nm,20200915 20m: B12 central wavelength 2190 nm,20200915 60m: B1 central wavelength 443 nm,20200915 60m: B9 central wavelength 945 nm
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7042,8038,-1,2,365.0,327.0,189.0,1332.0,603.4375,1039.8125,1177.5,1318.9375,1804.75,1403.9375,157.5625,1472.625,295.0,287.0,158.0,1244.0,542.4375,993.3125,1152.5625,1267.375,1527.5,1140.0,100.1875,1384.375,3419.0,3082.0,2969.0,3244.0,3112.25,3127.125,2872.6875,2804.8125,579.1875,554.25,2395.9375,2765.375,274.0,263.0,116.0,1062.0,435.75,733.625,800.0,983.1875,1499.6875,1025.6875,27.5625,1059.4375
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7042,8035,0,-3,372.0,325.0,186.0,1454.0,632.875,1134.5,1278.1875,1431.4375,1875.8125,1510.8125,180.6875,1481.4375,314.0,325.0,202.0,1328.0,576.75,1082.1875,1222.6875,1364.5,1650.125,1270.6875,123.3125,1451.5625,3096.0,3032.0,2824.0,3042.0,3422.375,3306.0,3103.125,3035.4375,621.9375,579.75,2627.5625,3002.1875,276.0,242.0,105.0,996.0,506.0625,814.8125,914.75,1126.4375,1602.8125,1096.375,50.8125,1192.6875
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7042,8033,0,-2,469.0,442.0,297.0,1417.0,695.875,1221.5,1361.8125,1505.125,1993.9375,1612.0,197.27082824707,1501.35412597656,413.0,373.0,223.0,1450.0,636.1875,1217.0,1383.9375,1519.3125,1804.1875,1397.6875,142.39582824707,1512.97912597656,3769.0,3397.0,3268.0,3547.0,3104.8125,3017.4375,2905.0,2905.25,892.0625,821.8125,2697.64575195312,3124.77075195312,366.0,396.0,143.0,1492.0,708.125,1146.0625,1261.5,1465.25,1774.4375,1228.125,72.5625,1292.27087402344
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7042,8032,0,-1,492.0,467.0,315.0,1564.0,763.75,1265.9375,1402.125,1533.4375,2067.8125,1688.3125,205.5625,1511.3125,467.0,423.0,286.0,1498.0,711.5,1292.75,1450.9375,1577.875,1891.9375,1487.125,151.9375,1543.6875,2052.0,1749.0,1288.0,2375.0,2675.6875,2599.3125,2549.1875,2618.25,1121.25,1016.875,2732.6875,3186.0625,466.0,500.0,191.0,1674.0,808.8125,1272.125,1382.75,1583.25,1869.4375,1325.8125,83.4375,1342.0625
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7042,8033,0,1,469.0,442.0,297.0,1417.0,695.875,1221.5,1361.8125,1505.125,1993.9375,1612.0,197.27082824707,1501.35412597656,413.0,373.0,223.0,1450.0,636.1875,1217.0,1383.9375,1519.3125,1804.1875,1397.6875,142.39582824707,1512.97912597656,3769.0,3397.0,3268.0,3547.0,3104.8125,3017.4375,2905.0,2905.25,892.0625,821.8125,2697.64575195312,3124.77075195312,366.0,396.0,143.0,1492.0,708.125,1146.0625,1261.5,1465.25,1774.4375,1228.125,72.5625,1292.27087402344
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7042,8035,0,2,372.0,325.0,186.0,1454.0,632.875,1134.5,1278.1875,1431.4375,1875.8125,1510.8125,180.6875,1481.4375,314.0,325.0,202.0,1328.0,576.75,1082.1875,1222.6875,1364.5,1650.125,1270.6875,123.3125,1451.5625,3096.0,3032.0,2824.0,3042.0,3422.375,3306.0,3103.125,3035.4375,621.9375,579.75,2627.5625,3002.1875,276.0,242.0,105.0,996.0,506.0625,814.8125,914.75,1126.4375,1602.8125,1096.375,50.8125,1192.6875
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7042,8038,0,3,365.0,327.0,189.0,1332.0,603.4375,1039.8125,1177.5,1318.9375,1804.75,1403.9375,157.5625,1472.625,295.0,287.0,158.0,1244.0,542.4375,993.3125,1152.5625,1267.375,1527.5,1140.0,100.1875,1384.375,3419.0,3082.0,2969.0,3244.0,3112.25,3127.125,2872.6875,2804.8125,579.1875,554.25,2395.9375,2765.375,274.0,263.0,116.0,1062.0,435.75,733.625,800.0,983.1875,1499.6875,1025.6875,27.5625,1059.4375
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7043,8036,1,-2,408.0,348.0,246.0,1194.0,619.125,1030.75,1147.0625,1316.1875,1847.375,1474.875,164.881942749023,1460.13195800781,334.0,313.0,198.0,1163.0,569.6875,969.625,1123.6875,1257.4375,1600.875,1231.0,107.951385498047,1401.42358398438,3117.0,2894.0,2751.0,2985.0,3249.8125,3207.75,2946.6875,2852.9375,575.5,559.3125,2524.3681640625,2906.82641601562,254.0,210.0,86.0,886.0,449.25,743.0625,796.1875,1001.875,1539.625,1057.5625,35.9513893127441,1107.04858398438
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7044,8035,1,-1,397.0,323.0,208.0,1218.0,637.125,1124.75,1256.5625,1409.1875,1801.375,1392.875,164.27082824707,1457.35412597656,371.0,268.0,179.0,1062.0,618.1875,1049.625,1196.1875,1335.4375,1617.375,1182.0,109.729164123535,1408.3125,2774.0,2485.0,2342.0,2827.0,3125.3125,3149.75,2947.1875,2760.9375,598.0,562.3125,2522.64575195312,2954.4375,304.0,246.0,123.0,927.0,483.75,762.5625,861.1875,1047.375,1551.625,1066.0625,41.5625,1110.9375
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7045,8035,1,0,346.0,340.0,174.0,1509.0,638.875,1138.125,1265.1875,1410.9375,1774.9375,1349.8125,156.0625,1445.3125,406.0,319.0,187.0,1369.0,619.5,1049.625,1187.5,1332.5,1586.625,1156.0625,102.9375,1386.6875,2601.0,2507.0,2215.0,2740.0,2995.6875,3007.5625,2843.9375,2681.875,603.375,561.3125,2470.1875,2930.5625,292.0,249.0,130.0,963.0,471.375,728.25,828.375,1002.5,1509.9375,1045.4375,36.9375,1070.0625
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7046,8036,1,1,381.0,378.0,242.0,1584.0,634.875,1161.625,1310.1875,1451.9375,1763.9375,1334.8125,142.340270996094,1426.09033203125,332.0,335.0,159.0,1485.0,575.5,1070.125,1173.0,1324.0,1522.125,1126.5625,90.4930572509766,1343.13195800781,3229.0,2844.0,2777.0,3104.0,2956.1875,2789.0625,2684.9375,2667.875,608.875,565.3125,2319.90966796875,2804.6181640625,283.0,219.0,108.0,866.0,448.875,678.75,773.875,944.5,1435.9375,999.4375,23.9930553436279,999.506958007812
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7047,8038,1,2,346.0,319.0,163.0,1390.0,638.5,1191.3125,1363.625,1470.5625,1693.6875,1229.625,130.60417175293,1448.14587402344,301.0,300.0,121.0,1223.0,556.5625,1094.9375,1177.3125,1292.75,1450.3125,1026.125,82.8541641235352,1324.33337402344,2449.0,2217.0,2130.0,2480.0,2945.5625,2820.5625,2707.3125,2572.0,584.75,554.5,2206.45825195312,2722.3125,293.0,218.0,81.0,865.0,457.625,698.0625,814.8125,999.5,1436.5625,951.625,15.1875,981.979187011719
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7049,8036,2,-2,361.0,322.0,171.0,1644.0,663.0,1256.375,1415.0,1556.25,1689.5625,1134.25,127.020835876465,1485.65966796875,300.0,291.0,185.0,1390.0,586.0625,1089.625,1228.5625,1349.25,1450.4375,955.875,85.5694427490234,1354.77087402344,2466.0,2114.0,1985.0,2596.0,2568.5625,2627.625,2526.1875,2425.25,631.5625,561.25,2297.98608398438,2814.0068359375,319.0,219.0,78.0,951.0,469.25,671.875,794.125,988.8125,1490.8125,995.125,15.9236106872559,1007.34722900391
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7051,8035,2,-1,405.0,363.0,219.0,1534.0,684.0625,1292.875,1461.1875,1583.5625,1699.75,1172.25,118.8125,1494.5625,345.0,311.0,148.0,1397.0,606.6875,1147.125,1277.9375,1400.5625,1514.5625,1035.9375,83.375,1330.0625,3140.0,2955.0,2808.0,3294.0,2796.1875,2681.4375,2619.875,2628.4375,674.5625,582.5,2283.125,2747.9375,396.0,290.0,114.0,1084.0,527.625,741.25,853.1875,1057.5625,1570.375,1059.5,13.6875,997.875
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7053,8035,2,0,350.0,338.0,191.0,1566.0,664.0625,1324.5,1486.625,1627.3125,1739.4375,1248.8125,113.145835876465,1494.60412597656,316.0,338.0,139.0,1384.0,613.75,1155.875,1281.1875,1383.5,1539.375,1073.1875,82.2291641235352,1301.70837402344,3661.0,3459.0,3298.0,3602.0,3386.25,3225.1875,3106.0,2987.0,628.125,588.1875,2295.95825195312,2706.27075195312,350.0,239.0,58.0,990.0,532.75,740.5625,845.0,1050.5625,1607.8125,1120.875,11.8958330154419,987.333312988281
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7055,8036,2,1,383.0,347.0,189.0,1450.0,669.9375,1242.375,1374.8125,1495.625,1753.5625,1309.875,124.965278625488,1442.17358398438,351.0,336.0,144.0,1306.0,631.8125,1122.125,1209.875,1312.0625,1538.3125,1163.8125,92.4375,1265.01391601562,3429.0,3305.0,3152.0,3472.0,3627.0625,3493.375,3318.5625,3166.0,600.25,581.6875,2547.15283203125,2865.89575195312,410.0,285.0,138.0,1000.0,560.875,751.8125,858.125,1064.375,1614.5625,1182.4375,28.2152786254883,997.444458007812
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7057,8038,2,2,521.0,342.0,206.0,1248.0,694.3125,1012.1875,1141.75,1289.4375,1727.625,1312.625,142.6875,1431.4375,444.0,300.0,147.0,1098.0,632.5625,879.875,1011.5,1126.5,1541.9375,1172.125,105.1875,1267.0625,2546.0,2094.0,1985.0,2574.0,2759.0625,2835.25,2620.1875,2688.5625,613.9375,584.25,2860.4375,3031.625,375.0,245.0,102.0,804.0,496.75,670.875,714.125,888.9375,1458.875,1156.875,49.3125,1024.3125
45,-131.18326404454217,57.899877348765344,raster_epsg_32609.bin,7060,8038,3,0,442.0,323.0,161.0,1050.0,659.8125,910.0,1049.5,1187.0625,1731.9375,1421.75,173.25,1447.125,343.0,247.0,136.0,891.0,626.1875,757.8125,896.75,970.125,1532.9375,1271.3125,134.3125,1279.3125,2853.0,2557.0,2628.0,2819.0,3095.25,3116.6875,2871.8125,2860.125,542.3125,534.375,3260.4375,3366.25,329.0,226.0,75.0,799.0,534.0625,707.4375,767.0,918.0,1529.5625,1234.5,76.875,1069.375
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7162,7898,0,0,639.0,548.0,413.0,1688.0,884.125,1429.6875,1564.625,1706.0625,2291.375,1868.0,306.25,1829.25,487.0,455.0,262.0,1929.0,804.5625,1562.0,1734.125,1850.625,2005.875,1439.25,229.125,1975.1875,6236.0,6131.0,5753.0,5796.0,6314.6875,6061.4375,5728.0,5494.875,705.375,696.3125,4989.5625,5153.0625,334.0,350.0,134.0,1808.0,712.125,1325.5625,1487.0,1799.8125,1751.6875,1088.625,85.5416641235352,1751.625
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7159,7898,-3,0,674.0,627.0,383.0,2051.0,1065.8125,1751.4375,1949.5625,2039.25,2261.1875,1779.3125,330.041656494141,1914.0625,485.0,498.0,263.0,2257.0,1026.0,1890.3125,2085.875,2252.4375,2090.25,1518.75,247.29167175293,2052.0625,6881.0,6503.0,6697.0,6551.0,6150.8125,5710.625,5417.875,5438.8125,809.4375,797.0,4986.29150390625,5217.1875,357.0,375.0,186.0,1986.0,848.4375,1609.0625,1813.625,2091.375,1867.0,1173.1875,97.9791641235352,1845.54162597656
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7157,7896,-2,-2,712.0,679.0,410.0,2254.0,1159.9375,1771.75,1942.375,2159.8125,2342.625,1896.375,337.930541992188,1938.39587402344,605.0,569.0,367.0,2424.0,1124.125,1947.5,2156.25,2324.125,2182.5,1614.0,249.625,2045.95141601562,5442.0,5122.0,4756.0,5366.0,5621.6875,5443.0625,5088.5,5121.5,906.75,906.5,4841.736328125,5067.298828125,415.0,431.0,180.0,2178.0,945.375,1797.75,1986.5,2231.8125,1881.75,1253.1875,113.201385498047,1764.31945800781
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7155,7895,-2,-1,1138.0,1011.0,780.0,2010.0,1211.0625,1707.4375,1896.4375,2046.5625,2394.0,1928.3125,355.013885498047,1953.60412597656,1126.0,975.0,779.0,2184.0,1179.9375,1906.125,2056.5625,2250.0,2218.0,1685.8125,265.875,2084.32641601562,3885.0,3591.0,3162.0,4168.0,5587.0,5331.125,5132.875,5022.0625,936.0,922.875,4722.15283203125,4971.923828125,906.0,866.0,525.0,2288.0,1078.375,1732.75,1871.5,2158.0625,2013.0,1433.8125,132.243057250977,1788.23608398438
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7153,7895,-2,0,706.0,615.0,455.0,1948.0,1042.125,1523.375,1697.5,1804.4375,2328.75,1878.1875,344.916656494141,1886.54162597656,563.0,533.0,348.0,2008.0,960.4375,1602.4375,1737.4375,1939.75,1983.125,1479.5,252.04167175293,1995.16662597656,5882.0,5714.0,5563.0,5615.0,5559.875,5369.8125,4965.1875,4939.375,776.25,766.5,4657.97900390625,4827.625,549.0,409.0,201.0,1460.0,829.25,1240.75,1362.375,1636.0625,1858.0,1323.9375,125.1875,1706.9375
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7151,7896,-2,1,695.0,610.0,429.0,1444.0,949.0,1395.6875,1566.0625,1653.5,2264.875,1825.5625,316.916656494141,1783.90283203125,471.0,412.0,262.0,1377.0,799.0625,1473.0,1615.1875,1749.75,1836.0625,1328.6875,218.29167175293,1836.27783203125,4660.0,4657.0,4364.0,4474.0,5002.4375,4847.3125,4666.1875,4473.0,716.8125,681.5,4596.35400390625,4575.375,376.0,328.0,166.0,1316.0,624.0,1031.0,1171.75,1411.8125,1634.4375,1091.5625,102.368057250977,1553.95141601562
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7149,7898,-2,2,587.0,521.0,372.0,2004.0,863.4375,1620.625,1812.0625,1903.375,2088.75,1596.1875,275.25,1664.23608398438,471.0,505.0,301.0,2231.0,736.25,1604.6875,1760.875,1922.3125,1629.4375,1118.3125,169.29167175293,1654.61108398438,4488.0,4330.0,4384.0,4374.0,4238.25,4229.875,4046.3125,3894.875,663.4375,636.625,4538.85400390625,4171.70849609375,391.0,343.0,209.0,1282.0,570.625,914.25,1041.3125,1255.9375,1453.375,953.25,68.2013854980469,1354.11804199219
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7148,7896,-1,-2,784.0,635.0,445.0,1762.0,919.125,1440.6875,1576.8125,1718.875,2255.25,1789.375,290.993041992188,1672.79162597656,538.0,524.0,332.0,1738.0,795.8125,1549.6875,1665.0625,1826.1875,1815.3125,1310.9375,186.298614501953,1691.14587402344,5059.0,4820.0,4829.0,4775.0,5000.4375,4862.5,4584.0625,4477.875,684.0625,671.3125,4666.09033203125,4471.0693359375,462.0,428.0,256.0,1612.0,687.375,1141.8125,1299.3125,1535.1875,1605.5,1058.8125,81.4375,1426.5625
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7147,7895,-1,-1,603.0,488.0,377.0,1451.0,863.125,1263.1875,1399.3125,1584.875,2161.75,1758.875,295.9375,1693.29162597656,502.0,447.0,281.0,1474.0,756.3125,1316.6875,1433.0625,1586.1875,1786.3125,1305.9375,194.02082824707,1729.47912597656,4400.0,4367.0,4104.0,4307.0,4769.9375,4644.0,4430.5625,4304.375,693.0625,669.8125,4824.64599609375,4699.29150390625,394.0,353.0,183.0,1304.0,646.875,1105.3125,1264.3125,1473.1875,1568.5,1026.8125,86.4375,1502.0625
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7146,7895,-1,0,585.0,508.0,355.0,1447.0,812.3125,1210.6875,1359.125,1520.5625,2099.3125,1734.75,290.784729003906,1702.375,438.0,386.0,237.0,1416.0,714.25,1253.75,1359.0,1491.0625,1736.5,1271.0625,190.590270996094,1743.52087402344,4398.0,4316.0,4252.0,4469.0,4663.5,4515.3125,4318.8125,4231.0625,683.1875,658.0,4994.6318359375,4835.486328125,348.0,339.0,181.0,1366.0,639.125,1126.1875,1278.125,1470.75,1543.5625,997.75,82.5625,1547.4375
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7145,7896,-1,1,694.0,525.0,395.0,1470.0,829.3125,1275.6875,1431.125,1522.5625,2180.8125,1810.75,282.951385498047,1711.54162597656,470.0,420.0,278.0,1478.0,721.75,1292.25,1400.5,1571.5625,1820.0,1327.0625,183.090270996094,1754.52087402344,5081.0,4829.0,4852.0,4862.0,5040.0,4964.3125,4719.8125,4572.5625,680.6875,659.5,5312.6318359375,5071.486328125,372.0,383.0,170.0,1610.0,683.625,1244.1875,1386.125,1637.75,1600.0625,1023.75,73.5625,1609.9375
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7144,7898,-1,2,552.0,468.0,325.0,1498.0,852.6875,1328.375,1490.875,1614.3125,2292.0,2011.625,279.854156494141,1732.29162597656,396.0,408.0,259.0,1594.0,764.6875,1364.1875,1520.5,1683.75,1951.0,1497.25,178.60417175293,1783.72912597656,5845.0,5773.0,5825.0,5623.0,6091.625,5913.4375,5616.0,5461.1875,662.1875,662.6875,5915.22900390625,5599.125,368.0,340.0,156.0,1556.0,720.8125,1320.6875,1469.8125,1781.375,1694.875,1063.125,63.1875,1736.8125
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7144,7895,0,-3,567.0,448.0,321.0,1424.0,776.1875,1215.875,1367.5,1495.25,2112.75,1763.75,280.479156494141,1720.54162597656,442.0,393.0,258.0,1476.0,681.25,1295.0,1399.0,1525.6875,1752.8125,1272.8125,183.72917175293,1771.60412597656,4560.0,4350.0,4463.0,4628.0,4921.8125,4767.625,4562.625,4466.6875,674.0,644.125,5334.60400390625,5107.875,344.0,350.0,151.0,1556.0,640.5625,1228.625,1361.25,1577.5625,1516.9375,943.5,74.8125,1638.1875
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7144,7893,0,-2,444.0,377.0,230.0,1412.0,783.75,1238.9375,1361.4375,1534.0625,2071.875,1736.5,280.895843505859,1712.70837402344,295.0,280.0,154.0,1329.0,635.5625,1289.0625,1398.5625,1540.875,1621.5,1148.8125,187.14582824707,1763.52087402344,3959.0,4001.0,3648.0,3908.0,4576.3125,4470.1875,4296.375,4140.75,640.9375,613.0625,4947.52099609375,4780.375,250.0,226.0,82.0,1164.0,548.0,1073.5,1190.125,1445.8125,1422.75,882.0625,82.5625,1572.4375
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7144,7892,0,-1,535.0,462.0,325.0,1656.0,823.625,1297.875,1423.5625,1582.0625,2125.0,1787.4375,288.333343505859,1738.20837402344,315.0,324.0,166.0,1668.0,666.25,1349.1875,1473.875,1646.0,1657.875,1181.6875,194.625,1787.89587402344,4628.0,4740.0,4554.0,4747.0,4759.75,4633.9375,4441.0625,4260.0,639.625,613.4375,4859.64599609375,4715.54150390625,260.0,268.0,95.0,1382.0,553.6875,1081.75,1203.6875,1491.6875,1455.75,908.625,89.8958358764648,1585.79162597656
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7144,7893,0,1,444.0,377.0,230.0,1412.0,783.75,1238.9375,1361.4375,1534.0625,2071.875,1736.5,280.895843505859,1712.70837402344,295.0,280.0,154.0,1329.0,635.5625,1289.0625,1398.5625,1540.875,1621.5,1148.8125,187.14582824707,1763.52087402344,3959.0,4001.0,3648.0,3908.0,4576.3125,4470.1875,4296.375,4140.75,640.9375,613.0625,4947.52099609375,4780.375,250.0,226.0,82.0,1164.0,548.0,1073.5,1190.125,1445.8125,1422.75,882.0625,82.5625,1572.4375
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7144,7895,0,2,567.0,448.0,321.0,1424.0,776.1875,1215.875,1367.5,1495.25,2112.75,1763.75,280.479156494141,1720.54162597656,442.0,393.0,258.0,1476.0,681.25,1295.0,1399.0,1525.6875,1752.8125,1272.8125,183.72917175293,1771.60412597656,4560.0,4350.0,4463.0,4628.0,4921.8125,4767.625,4562.625,4466.6875,674.0,644.125,5334.60400390625,5107.875,344.0,350.0,151.0,1556.0,640.5625,1228.625,1361.25,1577.5625,1516.9375,943.5,74.8125,1638.1875
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7144,7898,0,3,552.0,468.0,325.0,1498.0,852.6875,1328.375,1490.875,1614.3125,2292.0,2011.625,279.854156494141,1732.29162597656,396.0,408.0,259.0,1594.0,764.6875,1364.1875,1520.5,1683.75,1951.0,1497.25,178.60417175293,1783.72912597656,5845.0,5773.0,5825.0,5623.0,6091.625,5913.4375,5616.0,5461.1875,662.1875,662.6875,5915.22900390625,5599.125,368.0,340.0,156.0,1556.0,720.8125,1320.6875,1469.8125,1781.375,1694.875,1063.125,63.1875,1736.8125
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7145,7896,1,-2,694.0,525.0,395.0,1470.0,829.3125,1275.6875,1431.125,1522.5625,2180.8125,1810.75,282.951385498047,1711.54162597656,470.0,420.0,278.0,1478.0,721.75,1292.25,1400.5,1571.5625,1820.0,1327.0625,183.090270996094,1754.52087402344,5081.0,4829.0,4852.0,4862.0,5040.0,4964.3125,4719.8125,4572.5625,680.6875,659.5,5312.6318359375,5071.486328125,372.0,383.0,170.0,1610.0,683.625,1244.1875,1386.125,1637.75,1600.0625,1023.75,73.5625,1609.9375
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7146,7895,1,-1,585.0,508.0,355.0,1447.0,812.3125,1210.6875,1359.125,1520.5625,2099.3125,1734.75,290.784729003906,1702.375,438.0,386.0,237.0,1416.0,714.25,1253.75,1359.0,1491.0625,1736.5,1271.0625,190.590270996094,1743.52087402344,4398.0,4316.0,4252.0,4469.0,4663.5,4515.3125,4318.8125,4231.0625,683.1875,658.0,4994.6318359375,4835.486328125,348.0,339.0,181.0,1366.0,639.125,1126.1875,1278.125,1470.75,1543.5625,997.75,82.5625,1547.4375
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7147,7895,1,0,603.0,488.0,377.0,1451.0,863.125,1263.1875,1399.3125,1584.875,2161.75,1758.875,295.9375,1693.29162597656,502.0,447.0,281.0,1474.0,756.3125,1316.6875,1433.0625,1586.1875,1786.3125,1305.9375,194.02082824707,1729.47912597656,4400.0,4367.0,4104.0,4307.0,4769.9375,4644.0,4430.5625,4304.375,693.0625,669.8125,4824.64599609375,4699.29150390625,394.0,353.0,183.0,1304.0,646.875,1105.3125,1264.3125,1473.1875,1568.5,1026.8125,86.4375,1502.0625
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7148,7896,1,1,784.0,635.0,445.0,1762.0,919.125,1440.6875,1576.8125,1718.875,2255.25,1789.375,290.993041992188,1672.79162597656,538.0,524.0,332.0,1738.0,795.8125,1549.6875,1665.0625,1826.1875,1815.3125,1310.9375,186.298614501953,1691.14587402344,5059.0,4820.0,4829.0,4775.0,5000.4375,4862.5,4584.0625,4477.875,684.0625,671.3125,4666.09033203125,4471.0693359375,462.0,428.0,256.0,1612.0,687.375,1141.8125,1299.3125,1535.1875,1605.5,1058.8125,81.4375,1426.5625
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7149,7898,1,2,587.0,521.0,372.0,2004.0,863.4375,1620.625,1812.0625,1903.375,2088.75,1596.1875,275.25,1664.23608398438,471.0,505.0,301.0,2231.0,736.25,1604.6875,1760.875,1922.3125,1629.4375,1118.3125,169.29167175293,1654.61108398438,4488.0,4330.0,4384.0,4374.0,4238.25,4229.875,4046.3125,3894.875,663.4375,636.625,4538.85400390625,4171.70849609375,391.0,343.0,209.0,1282.0,570.625,914.25,1041.3125,1255.9375,1453.375,953.25,68.2013854980469,1354.11804199219
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7151,7896,2,-2,695.0,610.0,429.0,1444.0,949.0,1395.6875,1566.0625,1653.5,2264.875,1825.5625,316.916656494141,1783.90283203125,471.0,412.0,262.0,1377.0,799.0625,1473.0,1615.1875,1749.75,1836.0625,1328.6875,218.29167175293,1836.27783203125,4660.0,4657.0,4364.0,4474.0,5002.4375,4847.3125,4666.1875,4473.0,716.8125,681.5,4596.35400390625,4575.375,376.0,328.0,166.0,1316.0,624.0,1031.0,1171.75,1411.8125,1634.4375,1091.5625,102.368057250977,1553.95141601562
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7153,7895,2,-1,706.0,615.0,455.0,1948.0,1042.125,1523.375,1697.5,1804.4375,2328.75,1878.1875,344.916656494141,1886.54162597656,563.0,533.0,348.0,2008.0,960.4375,1602.4375,1737.4375,1939.75,1983.125,1479.5,252.04167175293,1995.16662597656,5882.0,5714.0,5563.0,5615.0,5559.875,5369.8125,4965.1875,4939.375,776.25,766.5,4657.97900390625,4827.625,549.0,409.0,201.0,1460.0,829.25,1240.75,1362.375,1636.0625,1858.0,1323.9375,125.1875,1706.9375
46,-131.16675367139797,57.9127358644577,raster_epsg_32609.bin,7155,7895,2,0,1138.0,1011.0,780.0,2010.0,1211.0625,1707.4375,1896.4375,2046.5625,2394.0,1928.3125,355.013885498047,1953.60412597656,1126.0,975.0,779.0,2184.0,1179.9375,1906.125,2056.5625,2250.0,2218.0,1685.8125,265.875,2084.32641601562,3885.0,3591.0,3162.0,4168.0,5587.0,5331.125,5132.875,5022.0625,936.0,922.875,4722.15283203125,4971.923828125,906.0,866.0,525.0,2288.0,1078.375,1732.75,1871.5,2158.0625,2013.0,1433.8125,132.243057250977,1788.23608398438
